userCode,userID
U210219,34960
U082330,13555
U161157,26677
U222834,37069
U223957,37263
U050611,8235
U147571,24492
U237518,39479
U045037,7308
U030400,4910
U016857,2726
U239069,39760
U114479,18968
U093176,15403
U041753,6792
U219075,36429
U038729,6270
U023995,3868
U129945,21522
U026212,4227
U159068,26353
U139313,23074
U240930,40075
U048171,7811
U144248,23931
U062871,10313
U016651,2686
U082820,13629
U272118,45344
U275177,45806
U242690,40364
U117590,19458
U203145,33745
U035222,5682
U180061,29791
U120726,20019
U040080,6506
U239316,39801
U203084,33733
U089748,14804
U292341,48721
U038833,6294
U081180,13358
U080802,13299
U202632,33661
U030061,4851
U045161,7326
U125963,20853
U014435,2335
U103668,17138
U212504,35357
U233742,38876
U254408,42380
U257817,42983
U217921,36244
U267754,44628
U264357,44065
U043300,7033
U158031,26176
U132525,21960
U083338,13716
U052814,8590
U111695,18514
U287794,47936
U207494,34502
U193105,32052
U281355,46870
U291607,48588
U024591,3963
U296185,49371
U015450,2487
U212788,35399
U145049,24078
U153133,25377
U208892,34745
U181138,29960
U109826,18174
U163753,27125
U075505,12411
U257716,42967
U075830,12465
U150415,24947
U098377,16278
U229476,38132
U203334,33781
U062956,10329
U287481,47871
U030526,4932
U134125,22214
U125741,20825
U062140,10173
U067472,11063
U194965,32356
U189879,31499
U271860,45308
U044061,7153
U256842,42826
U083847,13811
U093979,15540
U028572,4632
U134673,22309
U160765,26615
U073901,12136
U260361,43398
U059641,9753
U216805,36066
U191370,31750
U238583,39669
U082353,13558
U006886,1079
U198924,33023
U215255,35810
U029929,4831
U196054,32531
U175565,29059
U036715,5933
U100550,16636
U187225,30999
U147146,24406
U018416,2960
U239712,39868
U133397,22107
U089078,14691
U105005,17363
U244043,40594
U115347,19100
U252169,41983
U076808,12637
U102009,16859
U043983,7138
U015209,2450
U189125,31362
U004280,678
U123501,20468
U017801,2870
U006331,994
U234688,39015
U192264,31912
U091551,15121
U072720,11945
U231411,38456
U297421,49564
U221280,36806
U229281,38100
U057893,9457
U259163,43213
U179619,29711
U063312,10387
U119342,19780
U188127,31175
U258928,43173
U118293,19583
U070416,11563
U232260,38610
U244758,40717
U002591,425
U109251,18085
U296313,49390
U148572,24647
U038608,6249
U162441,26891
U169339,28057
U000081,11
U059924,9800
U068315,11208
U024154,3899
U291723,48612
U188787,31302
U015784,2536
U000993,159
U163872,27144
U106382,17601
U252799,42082
U034974,5637
U209402,34835
U197125,32717
U250938,41772
U055749,9093
U165746,27451
U071189,11690
U106865,17688
U127703,21145
U097348,16095
U023353,3773
U211483,35181
U208506,34685
U135449,22435
U216813,36068
U136598,22626
U027058,4370
U191757,31814
U066727,10938
U148755,24675
U078310,12894
U039108,6341
U082548,13584
U173786,28784
U108820,18005
U215574,35868
U058105,9484
U083505,13746
U018768,3016
U187876,31133
U152246,25221
U115737,19162
U232782,38704
U185496,30697
U238930,39735
U003806,602
U005575,874
U168368,27899
U161387,26718
U028250,4577
U173054,28670
U073734,12109
U011673,1888
U236874,39366
U175860,29112
U049891,8103
U025437,4103
U271853,45307
U214090,35620
U170444,28252
U189562,31440
U013696,2217
U129418,21440
U147482,24472
U024340,3924
U000112,17
U094551,15634
U131266,21742
U112658,18685
U267343,44541
U049626,8068
U022067,3556
U098467,16304
U028912,4678
U057018,9299
U120945,20056
U296391,49401
U247362,41156
U166860,27636
U250637,41732
U193671,32146
U167225,27697
U095889,15854
U071420,11718
U163742,27121
U108520,17947
U196644,32631
U057284,9351
U268805,44822
U157709,26126
U122527,20310
U241295,40144
U276977,46122
U270831,45150
U100149,16570
U010782,1726
U252798,42081
U189102,31357
U002569,421
U192703,31984
U264062,44017
U263693,43951
U096151,15886
U119144,19751
U052550,8535
U036197,5838
U164869,27314
U019855,3209
U130916,21685
U064750,10618
U209729,34881
U092732,15325
U118217,19560
U016070,2584
U192999,32033
U215316,35827
U161995,26814
U005461,858
U035795,5765
U028846,4669
U144788,24026
U181062,29945
U059823,9784
U127048,21043
U248945,41429
U150489,24959
U164255,27195
U294101,49003
U208016,34603
U130607,21626
U228830,38027
U235581,39159
U241953,40242
U180186,29809
U126846,21002
U276112,45970
U249250,41502
U060258,9854
U091036,15021
U244592,40694
U247114,41120
U297331,49555
U297487,49570
U063954,10487
U215671,35886
U223853,37248
U134773,22328
U167441,27741
U142755,23673
U219370,36492
U225031,37425
U166189,27523
U102042,16864
U290996,48471
U161820,26789
U152020,25182
U224104,37284
U113894,18861
U096519,15951
U117359,19416
U030076,4853
U121261,20107
U156407,25913
U272894,45488
U089035,14683
U193309,32084
U155063,25684
U049128,7976
U281808,46943
U282825,47097
U162016,26818
U111134,18407
U227546,37809
U168279,27881
U070180,11527
U285924,47595
U175454,29040
U198769,32988
U037168,6006
U253038,42127
U229015,38050
U234355,38968
U092378,15269
U197597,32804
U159215,26375
U110272,18265
U221502,36839
U173096,28676
U198030,32882
U136763,22656
U016281,2624
U216075,35954
U219884,36575
U152411,25257
U009669,1537
U242455,40323
U155833,25818
U168189,27866
U023899,3855
U051388,8356
U010284,1644
U016859,2727
U030550,4937
U170826,28311
U113092,18739
U278840,46438
U080533,13257
U141089,23372
U203466,33803
U012843,2078
U282938,47114
U176582,29227
U096898,16023
U026890,4344
U067312,11030
U024101,3887
U039538,6415
U250659,41736
U270495,45093
U285356,47502
U099589,16476
U018898,3042
U185048,30612
U103828,17161
U133594,22133
U046941,7594
U024524,3956
U067610,11094
U031053,5020
U285659,47551
U274955,45769
U062556,10248
U145316,24121
U131295,21748
U283464,47189
U129297,21416
U242387,40313
U186734,30907
U047481,7683
U062899,10319
U010853,1737
U066066,10830
U110086,18225
U038018,6159
U270545,45100
U094081,15560
U298470,49739
U002127,347
U062379,10216
U172260,28544
U122984,20381
U133537,22127
U133735,22152
U079522,13092
U229309,38104
U234847,39040
U093165,15400
U092972,15364
U264554,44096
U019379,3120
U193345,32093
U248770,41395
U140238,23236
U200594,33336
U255621,42603
U171482,28426
U241148,40110
U288828,48104
U042521,6897
U008786,1396
U174196,28851
U170664,28292
U231267,38433
U142473,23629
U296882,49470
U107901,17848
U193982,32195
U035736,5757
U184403,30506
U181281,29984
U174941,28960
U126009,20860
U076498,12574
U027199,4389
U249108,41471
U034935,5632
U099680,16491
U199571,33141
U097908,16203
U100591,16648
U203658,33836
U167353,27722
U175676,29079
U276576,46048
U202782,33678
U191861,31833
U001026,170
U049893,8105
U032208,5206
U220670,36697
U117532,19450
U128899,21358
U195775,32483
U138873,22997
U182066,30115
U266560,44413
U262882,43809
U199787,33176
U257097,42868
U245772,40883
U170712,28299
U043737,7107
U277499,46199
U195175,32394
U205983,34232
U073285,12031
U046795,7577
U217433,36167
U295387,49232
U073965,12149
U019954,3228
U026521,4275
U061647,10093
U017670,2855
U084199,13858
U150176,24907
U190171,31556
U077882,12829
U175193,29010
U069087,11328
U266558,44411
U140022,23195
U278991,46465
U067773,11124
U171835,28478
U009747,1555
U154281,25550
U252153,41981
U257787,42977
U039069,6337
U169132,28024
U118051,19525
U132438,21943
U295088,49175
U137708,22806
U181887,30083
U048675,7905
U130662,21637
U023250,3756
U136037,22533
U146689,24329
U182196,30133
U134107,22211
U019013,3066
U254079,42312
U212603,35375
U162638,26918
U077417,12752
U090542,14937
U248614,41371
U103286,17086
U116145,19223
U170900,28322
U005409,853
U189803,31483
U234245,38950
U077855,12825
U005977,935
U243109,40429
U177009,29304
U182629,30203
U255558,42586
U000022,3
U060292,9864
U223294,37143
U041793,6804
U089658,14792
U241451,40169
U253782,42256
U053326,8684
U082765,13619
U153656,25458
U258463,43096
U224771,37386
U006591,1029
U118284,19578
U207426,34490
U048665,7902
U187113,30978
U270823,45148
U123360,20438
U220297,36635
U271489,45245
U185562,30709
U037730,6105
U253975,42292
U211092,35119
U181362,30001
U161749,26780
U276433,46020
U144251,23932
U290409,48362
U148539,24641
U250886,41763
U009294,1473
U146816,24348
U126537,20946
U100464,16626
U035157,5669
U161906,26796
U242594,40348
U245705,40866
U155815,25814
U176887,29283
U057854,9453
U114182,18916
U287274,47840
U171726,28462
U198623,32971
U066980,10976
U223156,37122
U009598,1528
U037977,6154
U174912,28956
U078903,12991
U233453,38826
U060341,9876
U290856,48436
U102918,17030
U291838,48628
U156283,25892
U135305,22417
U030819,4978
U285218,47470
U229679,38166
U260561,43433
U212789,35400
U298072,49669
U030452,4917
U084066,13842
U069831,11472
U021482,3470
U140082,23201
U173930,28805
U121854,20198
U190000,31522
U022054,3555
U078806,12980
U278967,46461
U221796,36883
U135262,22410
U298846,49806
U122560,20319
U136953,22696
U049418,8033
U266046,44340
U263662,43943
U154498,25596
U198141,32900
U258767,43145
U001040,172
U171582,28441
U085381,14057
U053918,8793
U141198,23390
U029291,4747
U288246,48013
U000214,35
U256086,42685
U281292,46860
U127081,21047
U152397,25255
U095734,15831
U188623,31267
U047959,7774
U141631,23473
U133780,22156
U128343,21264
U272946,45494
U201663,33501
U055448,9042
U034667,5584
U291691,48607
U022501,3631
U042309,6872
U169389,28068
U242963,40408
U157305,26058
U133128,22069
U031458,5090
U196012,32527
U023018,3720
U160877,26629
U180093,29799
U265890,44317
U072634,11929
U113667,18834
U086100,14184
U117753,19485
U002936,488
U276883,46101
U024421,3935
U008931,1414
U291587,48584
U118889,19691
U147098,24400
U030975,5008
U014921,2412
U013064,2121
U031921,5153
U115280,19086
U119685,19840
U163692,27106
U202530,33647
U129243,21403
U051822,8411
U271273,45215
U180377,29841
U219660,36546
U021972,3541
U137070,22715
U232320,38620
U219217,36459
U154176,25534
U132410,21934
U106562,17633
U087308,14390
U042956,6969
U287377,47860
U126560,20951
U250640,41733
U161192,26687
U152831,25323
U085603,14094
U229092,38062
U006170,965
U169526,28090
U118885,19689
U173162,28695
U299877,49975
U144483,23967
U043406,7049
U075154,12358
U009813,1568
U208669,34713
U059377,9693
U234877,39045
U121066,20081
U091201,15055
U207709,34535
U235544,39151
U004221,670
U213417,35510
U209664,34868
U183850,30412
U136209,22567
U192192,31902
U190339,31585
U035709,5752
U163346,27055
U115524,19131
U134086,22207
U136400,22593
U026006,4198
U155541,25757
U105632,17467
U039886,6478
U220422,36658
U048872,7935
U205492,34155
U211003,35101
U071832,11791
U289915,48289
U188913,31328
U273011,45506
U096464,15940
U145588,24162
U021479,3469
U204789,34036
U177244,29337
U269529,44936
U249832,41596
U078219,12877
U110377,18280
U101482,16785
U087360,14404
U049595,8064
U178888,29592
U046778,7570
U196579,32623
U008793,1398
U029827,4821
U084765,13964
U261052,43511
U283412,47178
U129868,21511
U213491,35517
U262759,43794
U291362,48544
U099132,16404
U017514,2824
U082078,13517
U144544,23975
U017944,2892
U245845,40899
U050180,8161
U222978,37095
U246712,41050
U057665,9426
U057586,9410
U296722,49449
U091757,15160
U119453,19803
U222945,37087
U235234,39096
U203097,33735
U006478,1013
U140543,23284
U120441,19974
U000968,152
U093405,15444
U002197,363
U017118,2767
U065336,10714
U256156,42700
U085212,14026
U159642,26447
U292249,48706
U203238,33766
U015417,2483
U100144,16568
U068523,11237
U160550,26587
U219997,36587
U118688,19655
U112798,18700
U269051,44856
U050588,8231
U119517,19814
U283542,47205
U003763,593
U230055,38230
U209381,34829
U163877,27147
U232652,38683
U085222,14028
U130630,21631
U116996,19355
U172990,28656
U124367,20599
U019332,3114
U095374,15773
U155293,25714
U022453,3625
U111319,18439
U124325,20590
U133372,22103
U249472,41538
U221443,36827
U268800,44820
U154419,25577
U217616,36194
U146923,24365
U111868,18549
U065690,10775
U192837,32003
U271895,45311
U093179,15404
U236805,39353
U298031,49662
U180882,29919
U123231,20420
U077165,12707
U261906,43645
U134390,22253
U143794,23854
U012954,2099
U152918,25340
U088457,14570
U029064,4705
U084688,13949
U287177,47826
U161674,26768
U259836,43315
U155787,25811
U211695,35218
U052870,8601
U246162,40962
U112359,18628
U040033,6497
U294834,49137
U132915,22031
U198456,32951
U107082,17719
U103526,17117
U221494,36836
U173925,28803
U224732,37381
U217580,36189
U156206,25880
U171176,28373
U150342,24937
U065379,10723
U201803,33527
U184751,30560
U247249,41138
U237582,39494
U070293,11540
U190164,31553
U216759,36056
U132682,21990
U064603,10590
U141069,23368
U203008,33716
U049929,8115
U102597,16978
U104640,17297
U056180,9155
U192106,31882
U073964,12148
U123459,20454
U208587,34698
U191158,31711
U152559,25283
U287532,47881
U263108,43851
U265211,44202
U076792,12633
U163255,27038
U035391,5711
U177412,29365
U233321,38798
U019260,3102
U070972,11653
U097191,16075
U139228,23056
U040511,6581
U286338,47665
U050202,8166
U292659,48768
U233127,38765
U182697,30219
U174448,28890
U080924,13320
U032417,5247
U299184,49863
U059112,9652
U213098,35458
U002466,407
U284389,47341
U137696,22804
U043449,7055
U283671,47223
U075899,12477
U035158,5670
U170486,28263
U112019,18570
U211941,35257
U206549,34325
U156800,25976
U189057,31350
U222608,37021
U222665,37032
U058360,9523
U089225,14717
U279512,46556
U282424,47043
U135052,22372
U121874,20200
U228808,38023
U289828,48276
U070649,11601
U107005,17709
U266916,44465
U127912,21183
U096951,16032
U098609,16326
U164850,27309
U249631,41564
U127093,21049
U161858,26795
U272398,45404
U184624,30540
U132616,21977
U102250,16900
U235685,39177
U203133,33743
U040917,6642
U139029,23025
U087400,14409
U299389,49896
U183855,30413
U203273,33772
U159493,26424
U032572,5276
U005839,909
U154177,25535
U272089,45341
U117971,19514
U245848,40901
U298884,49816
U075439,12396
U193162,32065
U251194,41815
U133733,22151
U086373,14225
U147318,24440
U216674,36043
U160059,26515
U138273,22897
U142955,23711
U056344,9177
U223013,37101
U278946,46456
U127583,21122
U249425,41529
U183726,30388
U144961,24063
U138772,22981
U069072,11324
U281598,46908
U225223,37458
U208907,34747
U240416,39987
U277019,46130
U011538,1864
U096677,15988
U040604,6602
U280357,46697
U073550,12074
U291487,48563
U152912,25339
U134670,22308
U176451,29206
U142291,23597
U085573,14090
U175827,29105
U012263,1977
U016201,2607
U185474,30693
U134352,22247
U286495,47695
U191706,31803
U157618,26103
U228169,37910
U028692,4647
U262247,43711
U268270,44724
U022098,3564
U094523,15632
U027714,4480
U165344,27392
U264110,44030
U125316,20744
U258719,43137
U020157,3258
U230944,38387
U063012,10340
U267494,44569
U036427,5885
U062529,10243
U256614,42787
U203001,33715
U227333,37779
U150886,25020
U131798,21852
U017080,2762
U083785,13799
U181263,29978
U013209,2149
U187112,30977
U047100,7619
U239211,39783
U121570,20157
U289338,48201
U179906,29756
U022618,3646
U169965,28177
U015352,2476
U053225,8668
U211350,35159
U289438,48218
U245821,40892
U197594,32802
U067264,11023
U190017,31528
U270957,45166
U163471,27073
U075224,12367
U101284,16762
U156265,25889
U099444,16456
U110510,18301
U134995,22367
U102328,16918
U185937,30777
U120206,19921
U299915,49985
U289998,48308
U115323,19093
U260777,43466
U020365,3292
U071654,11764
U112724,18690
U240356,39971
U187966,31148
U227426,37793
U064829,10635
U206181,34265
U224250,37305
U117245,19395
U056422,9191
U277745,46244
U106778,17670
U215354,35831
U078338,12901
U061675,10100
U059462,9714
U249675,41572
U232240,38605
U167409,27729
U119700,19842
U021313,3443
U241902,40236
U098387,16282
U160022,26507
U113137,18745
U120821,20036
U203127,33740
U079493,13087
U279673,46575
U199459,33113
U289270,48182
U159251,26382
U147462,24468
U044269,7193
U265148,44194
U138797,22984
U052179,8472
U020182,3261
U188357,31217
U258039,43020
U045887,7434
U006603,1031
U160016,26505
U196354,32583
U040245,6533
U106586,17639
U216170,35972
U049556,8053
U100351,16608
U124245,20581
U189226,31381
U298558,49757
U151027,25042
U138719,22975
U166632,27597
U054224,8838
U044156,7175
U111489,18474
U133958,22190
U022526,3634
U261216,43531
U112244,18606
U176384,29190
U124053,20546
U171668,28450
U154950,25664
U269931,45001
U184286,30483
U017927,2889
U136621,22627
U000489,81
U283881,47246
U081230,13366
U279384,46538
U100438,16622
U169704,28118
U242969,40409
U261947,43655
U089402,14746
U270051,45023
U002133,350
U179633,29714
U104752,17315
U240733,40043
U136653,22636
U183777,30398
U118138,19545
U274147,45660
U251439,41852
U272569,45439
U140269,23242
U208244,34634
U167424,27734
U163702,27108
U291964,48649
U047486,7686
U207836,34561
U042569,6906
U015083,2434
U029896,4828
U290922,48454
U203805,33864
U180035,29781
U048960,7955
U058396,9526
U243449,40488
U040437,6569
U212747,35394
U239982,39915
U094565,15637
U010428,1674
U006236,978
U145367,24130
U020551,3312
U281921,46960
U081873,13481
U207405,34484
U012054,1947
U290189,48336
U081946,13493
U125094,20713
U237400,39457
U240403,39981
U230222,38256
U131654,21822
U120465,19981
U135554,22450
U048193,7814
U043979,7136
U158030,26175
U219017,36421
U258183,43042
U057044,9303
U103209,17074
U128080,21215
U137010,22706
U017204,2779
U157637,26106
U286071,47617
U243711,40530
U185648,30723
U032779,5306
U137783,22819
U226769,37687
U077537,12770
U127584,21123
U167331,27715
U079450,13076
U166647,27600
U256286,42729
U258361,43074
U070057,11514
U000919,144
U241379,40157
U142010,23543
U115358,19102
U260573,43435
U148202,24585
U248219,41299
U132665,21987
U140662,23305
U152577,25287
U085959,14158
U201534,33480
U259182,43216
U278988,46464
U231723,38518
U224445,37334
U291051,48484
U062649,10269
U003679,577
U175836,29107
U298487,49744
U251712,41901
U030243,4879
U132338,21924
U163062,27001
U240390,39977
U094725,15662
U097445,16119
U061002,9982
U180947,29928
U110551,18307
U234058,38927
U250415,41696
U092525,15291
U206242,34281
U123245,20423
U049947,8119
U094614,15645
U271831,45301
U207795,34550
U161734,26776
U290882,48444
U008624,1355
U068200,11190
U202901,33696
U220947,36748
U055255,9007
U204799,34040
U265286,44217
U276068,45963
U285149,47460
U252489,42027
U129608,21467
U063789,10464
U250399,41692
U095270,15755
U193955,32191
U154783,25640
U176357,29186
U182333,30163
U141863,23524
U053385,8692
U297772,49613
U145721,24182
U179774,29740
U151227,25073
U048896,7938
U286443,47682
U017537,2830
U094530,15633
U198098,32893
U089184,14705
U207851,34565
U057327,9360
U230030,38224
U146991,24383
U271539,45255
U191681,31799
U006962,1090
U156552,25937
U029393,4766
U232216,38603
U210370,34986
U057810,9445
U280194,46668
U238444,39647
U076016,12494
U174948,28962
U124534,20629
U246059,40942
U201049,33409
U213426,35512
U293761,48939
U044199,7181
U125325,20745
U226783,37692
U194598,32292
U066646,10925
U042891,6955
U198387,32940
U238749,39707
U103696,17144
U289429,48215
U284727,47399
U146993,24384
U173952,28807
U276962,46117
U077790,12813
U201176,33423
U030232,4878
U106041,17537
U257230,42895
U044148,7174
U166434,27566
U260150,43362
U262199,43703
U252245,41993
U037711,6101
U262944,43826
U124238,20578
U289274,48183
U060405,9888
U056074,9136
U021136,3413
U266904,44463
U003013,499
U115648,19149
U205764,34204
U262491,43748
U258643,43128
U101853,16834
U055239,9002
U004404,698
U045738,7408
U170359,28244
U048938,7950
U281346,46867
U288121,47990
U194277,32243
U137340,22763
U189177,31374
U168315,27887
U249370,41522
U112394,18634
U122092,20231
U033704,5438
U076237,12532
U262184,43699
U140545,23285
U188850,31316
U204327,33959
U001385,238
U112862,18707
U206747,34361
U060491,9903
U211556,35193
U249781,41588
U175392,29036
U001967,324
U145970,24217
U008819,1403
U040246,6534
U061794,10122
U210113,34945
U154778,25638
U089588,14777
U221599,36852
U000813,133
U147154,24410
U091118,15039
U044498,7231
U093854,15519
U183798,30405
U093218,15408
U134890,22349
U015468,2491
U036299,5857
U183169,30290
U096965,16034
U224991,37422
U126512,20938
U067322,11032
U240993,40086
U272174,45359
U091550,15120
U120358,19954
U145390,24135
U116730,19301
U232445,38645
U230339,38280
U251524,41867
U018377,2953
U094076,15559
U079125,13025
U166424,27563
U187110,30976
U196386,32587
U205809,34211
U144010,23895
U243413,40481
U032224,5207
U295564,49272
U230708,38346
U092696,15318
U169554,28096
U056130,9145
U202328,33610
U048063,7792
U079728,13124
U095136,15727
U102317,16915
U253679,42234
U079058,13014
U168990,28003
U234897,39051
U040938,6649
U074464,12225
U240861,40066
U033752,5443
U170055,28195
U148286,24598
U245506,40826
U019625,3169
U128906,21360
U264507,44091
U189636,31450
U188053,31162
U276946,46114
U034805,5611
U104905,17344
U126391,20924
U272202,45367
U293917,48972
U004740,755
U203299,33777
U026517,4274
U068513,11236
U265812,44307
U011937,1923
U146502,24300
U247535,41191
U024062,3881
U012907,2090
U157670,26115
U182478,30181
U052702,8570
U275711,45894
U263114,43854
U197970,32865
U092408,15274
U130852,21671
U131336,21757
U289025,48140
U281545,46901
U055177,8991
U148859,24690
U127744,21156
U197281,32750
U131883,21866
U073139,12009
U107454,17783
U215111,35787
U218558,36337
U135927,22518
U296168,49369
U295571,49274
U099148,16407
U056888,9277
U192993,32032
U079879,13145
U284517,47369
U158247,26209
U195872,32498
U228364,37946
U079657,13113
U011308,1818
U143039,23724
U231366,38449
U078200,12874
U269391,44916
U292765,48786
U151013,25039
U199594,33147
U206270,34286
U187596,31061
U168591,27932
U025316,4082
U014161,2279
U144918,24049
U132455,21945
U203523,33816
U275231,45815
U293722,48934
U093277,15420
U030325,4895
U268589,44786
U142116,23564
U206550,34326
U054291,8851
U242739,40378
U048836,7930
U285144,47459
U013921,2242
U193548,32128
U072309,11875
U285493,47524
U213799,35559
U288200,48006
U141502,23447
U180045,29786
U048472,7864
U128781,21341
U293993,48982
U219336,36485
U106692,17653
U101005,16709
U100293,16595
U136436,22602
U009506,1511
U123417,20446
U260243,43381
U109931,18192
U297074,49506
U186868,30935
U072476,11900
U148493,24635
U191357,31747
U286053,47615
U109894,18187
U241322,40148
U085564,14087
U237815,39539
U166627,27594
U294642,49102
U166025,27494
U209181,34791
U224620,37366
U278641,46408
U246723,41052
U009276,1468
U208949,34758
U168888,27988
U237482,39472
U144672,24003
U296107,49356
U289499,48227
U281492,46894
U060761,9947
U152583,25288
U172116,28516
U173025,28662
U241828,40217
U144862,24036
U077014,12675
U190082,31539
U006000,939
U069330,11371
U082634,13598
U213938,35590
U080588,13266
U102450,16946
U253686,42236
U248939,41427
U236871,39364
U057644,9421
U295452,49251
U122857,20362
U077230,12718
U286640,47723
U050893,8272
U271353,45230
U186533,30870
U026805,4322
U166738,27616
U163002,26989
U042574,6908
U031205,5046
U249938,41616
U243641,40519
U269973,45011
U096407,15930
U111239,18421
U052671,8562
U298916,49821
U058216,9499
U015006,2424
U178663,29556
U029101,4711
U258564,43113
U291680,48602
U141318,23412
U057426,9379
U072639,11931
U215135,35793
U218687,36365
U112678,18687
U020799,3361
U011468,1849
U257420,42925
U186646,30885
U182124,30125
U202915,33699
U261646,43599
U254770,42450
U136490,22610
U281396,46879
U181975,30105
U186585,30877
U226136,37585
U090990,15012
U223527,37194
U224150,37293
U166273,27539
U109290,18092
U089999,14849
U104739,17311
U278370,46353
U016461,2649
U019303,3107
U095814,15844
U198828,33005
U252085,41970
U182042,30113
U283434,47182
U153488,25435
U125832,20834
U082761,13618
U277347,46176
U281254,46854
U052282,8493
U090065,14861
U142875,23700
U180215,29818
U203057,33730
U264027,44009
U009104,1433
U178713,29563
U010292,1647
U195715,32473
U168408,27905
U086798,14305
U112421,18639
U267929,44662
U152636,25293
U295903,49334
U273142,45528
U112136,18588
U205684,34188
U087539,14431
U103587,17129
U012207,1965
U102593,16977
U262307,43720
U214502,35694
U038932,6314
U023772,3835
U154739,25631
U149183,24740
U140733,23320
U159225,26378
U283606,47211
U066125,10835
U018803,3024
U179949,29763
U251276,41832
U046458,7502
U255993,42663
U032397,5245
U288333,48023
U076734,12624
U244802,40726
U019568,3154
U193850,32177
U076508,12577
U092365,15268
U168755,27962
U233098,38755
U273428,45572
U007794,1214
U165387,27399
U177434,29372
U164023,27162
U114683,19000
U194815,32326
U285410,47510
U035337,5704
U290990,48470
U206874,34388
U128676,21324
U264179,44040
U160733,26609
U250675,41737
U225812,37538
U193554,32129
U164675,27272
U016776,2710
U028360,4598
U139942,23180
U076441,12562
U141279,23408
U287288,47843
U237726,39519
U011221,1799
U244643,40700
U064514,10573
U038208,6190
U256158,42702
U075828,12464
U264651,44112
U040948,6652
U159958,26494
U127740,21155
U289894,48284
U119981,19889
U220152,36612
U232646,38682
U290149,48328
U285325,47492
U277941,46280
U201919,33545
U101361,16773
U018289,2945
U184377,30504
U245750,40874
U211782,35231
U035021,5644
U034626,5583
U028011,4536
U108650,17972
U038894,6305
U138128,22872
U045540,7386
U082608,13592
U165810,27464
U091374,15081
U115472,19120
U047531,7695
U091703,15152
U231730,38520
U200707,33353
U020485,3305
U167074,27664
U171905,28490
U075781,12451
U244225,40629
U131510,21790
U039572,6418
U064008,10500
U086136,14189
U052652,8559
U184904,30583
U223830,37246
U161456,26731
U066096,10832
U215662,35883
U182482,30183
U071874,11801
U298067,49667
U160496,26578
U113574,18824
U188724,31294
U070640,11600
U189849,31493
U092244,15250
U206054,34242
U265356,44232
U103692,17143
U206064,34245
U057286,9352
U116114,19217
U191540,31777
U181053,29942
U054956,8951
U136054,22536
U295319,49220
U156518,25929
U080417,13242
U203898,33878
U122167,20244
U091744,15158
U113148,18748
U267269,44527
U071990,11826
U299821,49966
U268425,44749
U052521,8527
U026588,4281
U193267,32078
U192386,31937
U280010,46636
U025464,4109
U258003,43014
U007562,1179
U145424,24141
U226230,37603
U093376,15441
U088172,14530
U054338,8860
U058519,9546
U046126,7460
U146238,24260
U196705,32644
U207694,34532
U186168,30817
U144383,23955
U057538,9401
U291581,48583
U181897,30088
U171087,28353
U073533,12070
U066168,10844
U208450,34678
U067075,10996
U076208,12527
U056385,9183
U013858,2232
U043250,7025
U257093,42867
U295151,49186
U086826,14310
U186351,30844
U027393,4422
U296135,49363
U216696,36046
U243502,40497
U279804,46600
U071913,11810
U235765,39194
U142195,23577
U257560,42949
U008306,1300
U071462,11729
U093980,15541
U177626,29403
U098010,16215
U158693,26294
U258977,43181
U051371,8352
U232204,38597
U122529,20311
U110103,18231
U071429,11720
U268572,44782
U110686,18339
U175112,28994
U097325,16092
U269922,44999
U114878,19031
U156268,25890
U092171,15238
U250727,41743
U119258,19763
U189681,31456
U281103,46828
U125214,20730
U010790,1728
U116739,19303
U176598,29230
U182359,30166
U277617,46217
U068561,11244
U203487,33811
U212241,35312
U140804,23328
U081759,13460
U296324,49391
U018406,2957
U161850,26793
U059947,9805
U285828,47580
U002412,401
U275524,45860
U119425,19799
U067636,11101
U063052,10348
U223030,37105
U103383,17100
U098480,16307
U100150,16571
U099309,16437
U184731,30555
U048086,7795
U223533,37196
U095640,15813
U255922,42653
U056400,9184
U134340,22243
U264901,44151
U278384,46357
U081870,13479
U277653,46224
U127916,21185
U018991,3064
U118346,19596
U172394,28561
U168823,27974
U142465,23626
U009424,1494
U117269,19399
U091206,15056
U016322,2630
U259945,43334
U096537,15955
U255226,42529
U021726,3508
U198918,33022
U076718,12619
U125526,20785
U285246,47479
U011753,1895
U064271,10538
U234953,39061
U091357,15078
U223519,37192
U062741,10290
U260964,43493
U272888,45486
U060403,9887
U211426,35172
U214608,35710
U148745,24672
U296080,49350
U041059,6675
U094794,15673
U258524,43108
U113296,18776
U033575,5421
U289197,48170
U219691,36550
U164527,27240
U052903,8610
U159340,26399
U248063,41276
U193190,32070
U227029,37724
U068221,11192
U278899,46449
U240643,40024
U272240,45374
U152322,25232
U227434,37796
U182064,30114
U181645,30043
U262348,43727
U124677,20645
U272181,45362
U077576,12777
U007164,1118
U145697,24179
U098516,16311
U126889,21011
U187451,31037
U259286,43233
U189218,31378
U122761,20347
U184887,30577
U098811,16351
U071598,11754
U133914,22183
U199332,33095
U134225,22225
U128540,21295
U061917,10139
U122053,20224
U048851,7933
U142347,23606
U067357,11038
U084440,13897
U174719,28930
U237595,39499
U185424,30687
U291947,48647
U274548,45712
U004044,642
U058659,9576
U250268,41670
U056410,9189
U232946,38731
U022948,3705
U295491,49259
U177684,29413
U080405,13239
U104812,17330
U216755,36055
U159503,26428
U238161,39590
U168329,27891
